Titulo,Categoria,Resumo,Data,Status
"
China fecha acordo e banca Doria, Moro e Mandetta em 2022  ",politica,"A China fechou um acordo para bancar as candidaturas de João Doria, Sérgio Moro e Luiz Henrique Mandetta em 2022. Eles já tem o STF, Congresso e grande mídia.",09/10/2021,1
"
Lula publica foto de boneco pisando na bandeira do Brasil  ",politica,"Como é antipatriota, o ex-presidente Lula resolveu posar com uma foto de um boneco dele pisando na bandeira do Brasil.",08/10/2021,1
"
Bolsonaro está fazendo estrada de ferro de Lucas do Rio Verde até o Maranhão com maquinário incrível em Marabá  ",politica,Olha o maquinário incrível que está sendo utilizado em Marabá para a construção da estrada que vai de Lucas do Rio Verde até o Maranhão. Foi o Bolsonaro que fez.,08/10/2021,1
"
Bolsonaro diz à Veja “o QI dos meus eleitores é muito próximo de zero”  ",politica,"Em entrevista à Veja, Bolsonaro diz que o QI de seus eleitores beira a 0 e que eles acreditam que a corrupção acabou.",06/10/2021,1
"
Luiza Trajano investe em campanha de Lula para ser candidata a vice em 2022  ",politica,A multimilionária Luiza Trajano está investindo dinheiro da campanha de Lula para se lançar à candidata a vice-presidente nas eleições de 2022.,02/10/2021,1
"
Hotel Brisa, em Maragogi, é do filho de Renan Calheiros  ",politica,"Renan Calheiros Filho é o dono do Hotel Brisa, em Maragogi (Alagoas). A prova disso é um vídeo gravado no local que mostra a suntuosidade do estabelecimento.",01/10/2021,1
"
Prefeito de Garanhuns (PE) manda derrubar estátua de Lula  ",politica,"Silvano Albino, prefeito de Garanhuns (Pernambuco), mandou retroescavadeira derrubar estátua de Lula com medo de ser linchado pela população. ",25/09/2021,1
"
Pesquisa do Paraná Pesquisas de hoje mostra que Bolsonaro vence em todos os estados  ",politica,Pesquisa do Paraná Pesquisas mostra que o presidente Jair Bolsonaro venceria as eleições de 2022 em todos os estados.,24/09/2021,1
"
Veja lançada ontem mostra riquezas de Lulinha e deixa Lula desesperado  ",politica,"Veja lançada ontem em São Paulo deixou Lula e aliados desesperados. Isso porque toda a riqueza de Lulinha, filho do ex-presidente, vai ser revelada.",24/09/2021,1
"
Rui Costa e o PT estão mandando Conselho Tutelar tirar crianças dos pais na Bahia  ",politica,"Na Bahia, Rui Costa e PT mandam Conselho Tutelar tirar crianças dos pais e enviar para casas de acolhimento. Vídeo é a prova disso. ",22/09/2021,1
"
Bolsonaro é recebido por multidão no aeroporto JFK, em Nova York  ",politica,Vídeo mostra o momento em que o presidente Jair Bolsonaro chega ao aeroporto JFK em Nova York. Multidão o recebeu e o carregou nos braços. ,20/09/2021,1
"
Cotrim Bolsonaro entrega PEC de Reforma do Congresso com 2,5 milhões de assinaturas  ",politica,"Uma PEC de Reforma do Congresso com 2,5 milhões de assinaturas acabou de ser entregar por Cotrim Bolsonaro e vai mudar o Brasil.",17/09/2021,1
"
Diretor do Itaú grava áudio sobre eleições de 2022, China, Bolsonaro e simpósio nos EUA  ",politica,"Diretor do Itaú afirma em áudio que, se esquerda vencer as eleições de 2022, a China vai dominar o Brasil e que “simpósio nos EUA” é a prova disso. ",16/09/2021,1
"
Gleisi Hoffmann “cai no chão” durante manifestação na porta de sua casa em 7 de setembro  ",politica,"Vídeo mostra o momento em que a deputada federal Gleisi Hoffmann surta, escorrega e “cai no chão” enquanto manifestação passa na porta de sua casa.",15/09/2021,1
"
Alexandre Garcia escreve texto “Caia logo Bolsonaro”, de apoio ao presidente  ",politica,"O jornalista Alexandre Garcia escreveu um texto com o título “Caia logo Bolsonaro” em que, em tom de ironia, diz o que aconteceria se o presidente sofresse o impeachment.",12/09/2021,1
"
Alexandre de Moraes vai renunciar nos próximos dias e não será o único do STF  ",politica,Urgente! O STF está em pânico e Alexandre de Moraes vai renunciar. Ele fugiu do país e não será o único a renunciar. ,12/09/2021,1
"
Sobrinho de Lula é preso em Mato Grosso com R$ 6 milhões  ",politica,O sobrinho do ex-presidente Lula acaba de ser preso na cidade de Canarama (Mato Grosso) com R$ 6 milhões para comprar uma fazenda. Foto mostra a prisão. ,12/09/2021,1
"
Cartaz “quem apoia pisca o c…” foi utilizado em manifestação contra Bolsonaro  ",politica,"Vídeo mostra que cartaz com os dizeres “quem apoia pisca o c…” foi utilizado em manifestação contra Bolsonaro e pautas de atos de 12 setembro incluem abortar, usar drogas, não ter gênero e vacinas.",11/09/2021,1
"
Renan Calheiros grava áudio em que diz que Mourão e STF armam golpe contra Bolsonaro  ",politica,O senador Renan Calheiros gravou um áudio em que diz que o general Hamilton Mourão e o STF armam um golpe contra o presidente Jair Bolsonaro. ,10/09/2021,1
"
Alexandre de Moraes chama Bolsonaro de “marginal expulso do Exército por insanidade mental”  ",politica,"Depois do pronunciamento de Bolsonaro em 7 de setembro, o ministro do STF Alexandre de Moraes disse que não tem medo de “um marginal que foi expulso do Exército por insanidade mental”. ",10/09/2021,1
"
General Pocollino grava áudio sobre o que, dentro da lei, deve acontecer com Bolsonaro e STF  ",politica,"Em áudio, general Pocollino explica que Bolsonaro deve implementar estado de sítio e destituir STF seguindo a lei e as “quatro linhas da Constituição”. ",09/09/2021,1
"
Assine petição para impeachment de Alexandre de Moraes compartilhando link no WhatsApp  ",politica,Uma petição para o impeachment do ministro do STF Alexandre de Moraes influencia no processo. Para que ele tenha seguimento é preciso que você compartilhe o link do site peticaopublica.me no WhatsApp. ,09/09/2021,1
"
Modesto Carvalhosa grava áudio sobre Bolsonaro, manifestações e diz “o que vai acontecer”  ",politica,"O jurista Modesto Carvalhosa gravou um áudio e publicou no WhatsApp em que diz que Bolsonaro age dentro das quatro linhas da Constituição ao convocar Conselho Nacional da República, destituir ministros do STF e fechar Congresso. Ele também afirmou que manifestações a favor do presidente tiveram 30 milhões de pessoas. ",09/09/2021,1
"
Estado de sítio é decretado pelo presidente Bolsonaro, mostra vídeo  ",politica,Vídeo mostra o exato momento em que o presidente Jair Bolsonaro decretou estado de sítio e simpatizantes acampados souberam da notícia. ,08/09/2021,1
"
Alexandre de Moraes vai deixar o Brasil junto com esposa  ",politica,"Temendo o pior por causa do discurso do presidente Jair Bolsonaro, o ministro Alexandre de Moraes vai deixar o país nessa terça-feira junto com a esposa.",07/09/2021,1
"
Lula faz ameaça a padres e pastores durante discurso, mostra vídeo  ",politica,"Em discurso, Lula ameaça padres e pastores e diz que quando ganhar as eleições vai “dizer qual é o papel deles”.",04/09/2021,1
"
Chineses compraram 10% da área da Bahia para construir “China Tow Bahia”  ",politica,O governador Rui Costa e o vice João Leão venderam 10% da área da Bahia para a China. A intenção é construir uma cidade chamada “China Tow Bahia”. ,04/09/2021,1
"
Marcelo Queiroga foi demitido do Ministério da Saúde  ",politica,O ministro da Saúde Marcelo Queiroga acabou de pedir demissão do Ministério da Saúde e vai sair da pasta nos próximos dias. ,03/09/2021,1
"
Almirante Fernando Catta Preta grava áudio sobre intervenção militar no Clube Naval  ",politica,O almirante da reserva Fernando Catta Preta Braumaier gravou um áudio sobre intervenção militar no dia 7 de setembro durante reunião dos 33 no Clube Naval no Rio de Janeiro. ,31/08/2021,1
"
7 de setembro terá paralisação de todos caminhoneiros do Brasil, falta de mantimentos e todas redes sociais bloqueadas  ",politica,"Áudio relevador mostra que o dia 7 de setembro terá uma greve dos caminhoneiros até o voto impresso ser aprovado e ministros do STF caírem, vai faltar tudo e subir o preço das coisas e redes sociais serão bloqueadas para a direita não se organizar.",30/08/2021,1
"
Menino diz para Lula “se não fosse Bolsonaro, país estaria quebrado”  ",politica,"Durante comício de Lula na Bahia, menino disse para o presidente que “se não fosse Bolsonaro estar no lugar de Lula, nosso país estaria quebrado”.",29/08/2021,1
"
Nova Lei do ventre livre: projeto que proíbe ultrassom para saber sexo de bebê é aprovado  ",politica,É um absurdo. Projeto da deputada Juju Pimenta (PMB) prevê o fim do ultrassom para saber o sexo do bebê foi aprovado. É a nova lei do ventre livre. ,29/08/2021,1
"
Ministros do STF vão fugir para a Europa na semana de 7 de setembro  ",politica,Companhias aéreas estão informando que a maioria dos ministros do STF vão fugir para a Europa na semana de 7 de setembro por medo das manifestações em Brasília.,28/08/2021,1
"
Alexandre Garcia escreve carta a Bolsonaro em que “autoriza” fechamento do STF e Congresso  ",politica,O jornalista Alexandre Garcia escreveu uma carta para o presidente Jair Bolsonaro o autorizando a “fechar o STF e o Congresso” com as Forças Armadas no dia 7 de setembro.,27/08/2021,1
"
Paralisação das rodovias federais terá início 7 de setembro e duração indeterminada  ",politica,Caminhoneiros e outros patriotas vão bloquear as rodovias federais a partir do dia 7 de setembro de 2021. Manifestação tem duração indeterminada e meta de “convocar” as Forças Armadas (FFAA).,27/08/2021,1
"
Ives Gandra explica, em áudio, como fazer faixas para manifestações de 7 de setembro  ",politica,O jurista Ives Gandra Martins explicou como fazer as faixas para as manifestações de 7 de setembro. Ele pediu para fazer faixas como “Queremos troca dos ministros” e “Queremos renovar o parlamento” e explicou a diferença entre protesto e manifestação.,26/08/2021,1
"
Rodrigo Pacheco responde a 23 processos no STF e, por isso, protegeu Alexandre de Moraes  ",politica,O senador Rodrigo Pacheco arquivou o pedido de impeachment do ministro Alexandre de Moraes porque responde a 23 processos no STF e tem rabo preso com a corte.,26/08/2021,1
"
Michelle Bolsonaro faz convocação para manifestações de 7 de setembro  ",politica,"Em texto, primeira-dama Michelle convoca brasileiros para manifestações do dia 07/09, a, de acordo com ela, última em apoio a Bolsonaro.",26/08/2021,1
"
Eike Batista diz que pagou propina a ministros do STF e os chama de “juízes covardes”  ",politica,"O empresário Eike Batista chamou ministros do STF de “ladrões de pátria corruptos”, “juízes covardes” e relata que pagou propina a Rosa Weber, Toffoli, Lewandowski, Gilmar Mendes e a políticos. ",24/08/2021,1
"
Braga Netto convida Sérgio Reis e Zé Trovão para desfile de 7 de setembro em Brasília  ",politica,O ministro da Defesa Walter Braga Netto convidou Sérgio Reis e Zé Trovão para o desfile de 7 de setembro na Esplanada dos Ministérios. É uma bomba para o STF.,24/08/2021,1
"
Caio Coppolla foi proibido pelo STF de participar de programas de TV e rádio e postar em redes sociais  ",politica,"STF e o presidente do Senado, Rodrigo Pacheco, proíbem Caio Coppolla de aparecer na TV, rádio e de publicar na internet.",24/08/2021,1
"
Sérgio Reis escreve carta para o Diário de São Paulo hoje  ",politica,"Depois de incitar uma greve de caminhoneiros e sofrer críticas, o cantor Sérgio Reis escreveu uma carta para o Diário de São Paulo falando sobre a Ditadura.",23/08/2021,1
"
Acampamento em Brasília foi criado por indígenas e MST para impedir manifestações de 7 de setembro  ",politica,Vídeos mostram que a esquerda está montando um acampamento em Brasília com indígenas e MST para impedir as manifestações a favor de Bolsonaro no dia 7 de setembro. ,23/08/2021,1
"
Lula disse “lamento que mulheres estejam sofrendo com o Talibã, mas estou feliz”  ",politica,"Lula afirmou que sente muito por mulheres estarem sofrendo com Talibã, mas está feliz, já que os EUA perderam o poder. ",23/08/2021,1
"
Leda Nagle e diretor da PF acabam de denunciar que ordem para matar Bolsonaro partiu do STF e Lula  ",politica,A jornalista Leda Nagle e o diretor da Polícia Federal Paulo Maiurino acabaram de fazer uma denúncia que pode provocar intervenção no país: a ordem para matar Bolsonaro partiu do STF e Lula.,20/08/2021,1
"
Bolsonaro disponibiliza avião para feministas protestarem contra Talibã no Afeganistão  ",politica,"Em sinal de ajuda, Bolsonaro disponibiliza aviões para feministas brasileiras protestarem no Afeganistão contra o Talibã.",19/08/2021,1
"
Lula é vaiado e expulso de restaurante no Recife, mostra vídeo  ",politica,Vídeo mostra o momento em que o ex-presidente Lula foi vaiado e acabou sendo expulso de um restaurante do Recife.,17/08/2021,1
"
Arthur Lira fraudou a votação sobre voto impresso na Câmara  ",politica,Está comprovado que a votação sobre o voto impresso na Câmara dos Deputados foi fraudada por Arthur Lira. Isso porque alguns deputados não conseguiram votar.,17/08/2021,1
"
Lula é recebido em Recife sob os gritos de “o ladrão chegou”, mostra vídeo  ",politica,Vídeo mostra o momento em que o ex-presidente Lula chega a Recife e é recebido por gritos de “o ladrão chegou” por manifestantes.,16/08/2021,1
"
Prisão de Sérgio Reis acaba de ser decretada por Alexandre de Moraes  ",politica,Alexandre de Moraes acabou de decretar a prisão de Sérgio Reis. Mandado foi expedido nesta manhã e prisão será cumprida pela Polícia Federal em São Paulo.,15/08/2021,1
"
Mourão convoca povo para manifestações de 7 de setembro de 2021, mostra vídeo  ",politica,"Vídeo mostra o general Hamilton Mourão, vice de Bolsonaro, convocando a população para manifestações do dia 7 de setembro de 2021.",15/08/2021,1
"
Tribunal Constitucional Militar (TCM) será criado por Decreto-Lei de Bolsonaro  ",politica,"Por meio de um Decreto-Lei, o presidente Jair Bolsonaro vai criar o Tribunal Constitucional Militar (TCM). O órgão vai julgar todos os bandidos que estão nos poderes da República.",15/08/2021,1
"
Felipe Santa Cruz, presidente da OAB, é investigado pelo sumiço de R$ 8 milhões  ",politica,"Felipe Santa Cruz, presidente da OAB, é investigado por desvio de R$ 8 milhões da OAB do Rio de Janeiro (RJ).",15/08/2021,1
"
Manifestação de 7 de setembro terá intervenção militar, fim do STF e todos caminhoneiros parados por 72 horas  ",politica,"Já está tudo organizado. No dia 7 de setembro, milhões de pessoas vão a Brasília, todos os caminhoneiros do Brasil vão parar e um documento “constitucional” vai decretar intervenção militar e o fim do STF e Congresso.",14/08/2021,1
